user_id,username,email,profile_name,profile_heading,date_of_birth,relationship_status,body_type,children,smoker,location,age,my_story,personality_traits,communication_style,life_priorities,core_values,arrangement_preferences,age_min,age_max,location_preference,max_distance,lifestyle_interests,looking_for,profile_image,additional_image_1,additional_image_2,additional_image_3,additional_image_4,private_image_1,private_image_2,private_image_3,private_image_4,private_image_5,gender
733,Robert 64,synergydating+Robert 64@gmail.com,Robert 64,Lets do this,01-01-1980,Open Relationship,average,1,Social,"Melbourne VIC, Australia",45.0,"I find myself at a stage in my life where everything seems to have settled down and I have time now to enjoy my time a lot more. I enjoy all that a city like Melbourne has to offer. Thats the theatre, restaurants, galleries and funky discreet cocktail bars. I work as an art buyer so I consider myself to have an eye for beauty xx",progressive,direct,community,ambition,discuss,40.0,55.0,country wide,any,fashion,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2022/08/2ebed79f-a6cd-46a8-ac5e-f35232cc72cb_2x.jpg,,,,,,,,,,Male
734,Gordon Ramsey,synergydating+Gordon Ramsey@gmail.com,Gordon Ramsey,Lots of fun,01-01-1977,Rather Not Say,average,2,Social,"Gold Coast QLD, Australia",48.0,"Well i'm told I look like Gordon Ramsey : ) And I have been known to boil an egg and open a tin of baked beans. I do have a business in the catering industry as it goes. About me ? well I like to travel_x000D_
Mostly to Europe i'm not too keen on Asia as whole. Apart from the cuisine that is. I table in going to the gym but its definitely not one of my priorities. Much rather jump an uber and go for lunch or  browse the shops fo something I don't need.",ambitious,intellectual,growth,independence,discuss,43.0,58.0,country wide,10km,travel,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2022/08/e7f3a299-0517-4d07-926c-451429804fb1_2x.jpg,,,,,,,,,,Male
735,Himbo25,synergydating+Himbo25@gmail.com,Himbo25,Meet Your Match,01-01-1989,Single,athletic,1,No,"Perth WA, Australia",36.0,"I love the outdoors although I am stuck at a desk during my working day. Weekends , free time are all precious to me so I try not to waste a moment.",progressive,direct,growth,growth,long_term,31.0,46.0,country wide,50km,golf,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2022/08/dc6391c8-6d21-4635-98d4-48745c6f77b2_2x.jpg,,,,,,,,,,Male
736,Star Man,synergydating+Star Man@gmail.com,Star Man,Lets see,01-01-1982,Single,average,,No,"Brisbane QLD, Australia",43.0,"Bit of a car freak, I love all things to do with them especially racing around the track._x000D_
I own a development company. Never married. No children, that's if you don't count my dog Samson.",extroverted,playful,travel,honesty,open,38.0,53.0,country wide,50km,theater,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2022/08/8c379290-f77f-4132-a48e-5f6fba90b748_2x.jpg,,,,,,,,,,Male
738,Top Gun,synergydating+Top Gun@gmail.com,Top Gun,Ready if you are,01-01-1988,Single,average,,No,"Sydney NSW, Australia",37.0,"Hi I'm Jake, I'm 34, single and looking to have fun with some great company. Ive been a gentlemen before so I know what's expected of me to treat a women correctly. I would appreciate anybody interested to not be here to waste time. My profile clearly states the type of person I would like to meet so please read it and if it connects with you it would be great to hear from you., and we can take it from there.",creative,playful,community,loyalty,discuss,32.0,47.0,country wide,20km,reading,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2022/08/a7138777-1870-403c-8f2c-43fe35db70e4_2x.jpg,,,,,,,,,,Male
739,Harry 5,synergydating+Harry 5@gmail.com,Harry 5,New to Sugar dating but excited,01-01-1974,Divorced,average,1,No,"St Ives NSW, Australia",51.0,Hi well I guess you can guess my name ? yes its Harry. And yes I'm new to sugar dating and very excited to see if it adds up how I have heard from a few people. I will be totally upfront I would love to meet a person for a serious relationship. I understand Sugar Dating is more of a non pressure type of connection and I'm open to seeing how any connections progress. So baby steps I guess.,introverted,playful,career,stability,monogamous,46.0,61.0,country wide,30km,wine,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2022/08/806d1d01-163c-4e38-a5a8-e90799c8b375_2x.jpg,,,,,,,,,,Male
740,Silver Fox,synergydating+Silver Fox@gmail.com,Silver Fox,Just what you are looking for,01-01-1978,Rather Not Say,athletic,,No,"Bondi Beach NSW, Australia",47.0,I Know how to treat a lady xx,optimistic,playful,health,growth,casual,42.0,57.0,country wide,5km,fashion,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2022/08/eeb42c4c-59f6-4643-8c60-446440940775_2x.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/4b451a08-3a21-4c1a-ad5a-0adf6c241cf6_2x.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/7a3e500d-82eb-4e87-aae7-96e5f252cda9_2x.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/9a4de959-d1b3-4444-8080-965421b5158e_2x.jpg,,,,,,,Male
741,Aloha,synergydating+Aloha@gmail.com,Aloha,Here for a good time,01-01-1986,Single,athletic,,No,"Surry Hills NSW, Australia",39.0,"Free spirited, empathetic, curtious and love to show a lady a good time.",empathetic,emotional,travel,compassion,marriage,34.0,49.0,country wide,any,wine,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2022/08/bf928730-330f-4ac8-a192-798e407c578d_2x.jpg,,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/60192b95-68f1-4669-979e-bfa235806a7f_2x.jpg,,,,,Male
742,Bellerophon,synergydating+Bellerophon@gmail.com,Bellerophon,Aim for the stars,01-01-1978,Single,average,,No,"Brisbane QLD, Australia",47.0,"I consider myself to be fun to be around. I can hold a conversation as well as pretend to fly a plane_x000D_
 ;  /    I look for the best in people and enjoy helping others to achieve their goals and potential. I enjoy the simple things in life such as camping under the stars. As well as the finer things such as easting out at a good restaurant or travelling to exotic locations.",extroverted,practical,travel,independence,short_term,42.0,57.0,country wide,5km,theater,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2022/08/03cf64e9-9465-4498-ade9-4aa3ac9a22b1.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/af0680a3-a47a-4fce-8027-0754dd462fe6.jpg,,,,,,,,,Male
743,Ferrari,synergydating+Ferrari@gmail.com,Ferrari,Fun to be with,01-01-1989,Single,few extra pounds,,No,"Canberra ACT, Australia",36.0,Well hello. always strange to have to write about onesself. If  I had to sum myself up in one word it would be Fun! You can tell from my picture I'm a gym freak. I freak out every time I think of  going in one. You can probably also tell from my picture that I enjoy good food. Especially if it can be with some good company.,progressive,thoughtful,career,stability,open,31.0,46.0,country wide,10km,reading,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2022/08/1de63d72-e735-4170-ba66-55f414202abc_2x.jpg,,,,,,,,,,Male
744,Top Cat,synergydating+Top Cat@gmail.com,Top Cat,Let me entertain you,01-01-1982,Single,average,,No,"Sydney NSW, Australia",43.0,"Hi There im a middle aged guy that is quite a private person until I get to know someone._x000D_
I have a beautiful Smoodle named Flynn. Errol Flynn being an idol of mine. Im not expecting many babes too have a clue who that is, but hopefully you have heard of the movie ''Gone with the wind"" If you haven't then ""Quite frankly I don't give a damn"" Thats a famous line from the movie._x000D_
Apart from movies I enjoy the simple things such as a walk along the beach, finishing with a coffee  or a glass of wine.",introverted,direct,health,ambition,discuss,38.0,53.0,country wide,any,art,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2022/08/d756dc77-4646-4df2-bd6d-5b00b188a385_2x.jpg,,,,,,,,,,Male
745,Paul 12,synergydating+Paul 12@gmail.com,Paul 12,I appreciate the finer things in life,01-01-1992,Single,slim,,No,"Wollongong NSW, Australia",33.0,"Young, fun and driven. Upwardly mobile. Courteous appreciater of all things beautiful.",traditional,thoughtful,health,honesty,casual,28.0,43.0,country wide,50km,yoga,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2022/08/b410e4d4-47be-4eed-be13-3a48c823733a_2x.jpg,,,,,,,,,,Male
746,Ollie,synergydating+Ollie@gmail.com,Ollie,The one without hair,01-01-1991,Single,average,,No,"Melbourne VIC, Australia",34.0,All round nice person that loves to make others happy,ambitious,practical,wealth,growth,casual,29.0,44.0,country wide,50km,art,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2022/08/02d7a58e-6cea-4ed2-b729-6376581613ef_2x.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/58ad92c4-a770-4489-a2a7-5c6fb7d2c51b_2x.jpg,,,,,,,,,Male
747,Rasputin,synergydating+Rasputin@gmail.com,Rasputin,Generous,01-01-1973,Single,few extra pounds,2,Light,"Melbourne VIC, Australia",52.0,"Been there , done that and have the T shirt.",realistic,playful,travel,compassion,open,47.0,62.0,country wide,20km,music,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2022/08/25f0e942-eed9-4ff9-abce-7d7d0966de33_2x.jpg,,,,,,,,,,Male
748,Jean,synergydating+Jean@gmail.com,Jean,Come fly with me,01-01-1972,Divorced,average,1,No,"Brisbane QLD, Australia",53.0,"At the stage in my life where I have done the marriage and children bit. Now single once more and   _x000D_
looking to see what Sugar Dating is all about.",progressive,emotional,creativity,independence,monogamous,48.0,63.0,country wide,50km,wine,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2022/08/43bf6727-b876-4ee8-886a-62baab4739f0_2x.jpg,,,,,,,,,,Male
749,Darius,synergydating+Darius@gmail.com,Darius,Persian King Looking for a Princess,01-01-1966,Rather Not Say,few extra pounds,3,No,"Sydney NSW, Australia",59.0,"Always looking to laugh at life and see the funny side when ever possible._x000D_
Being of Persian decent I value family and honesty. In that you can be sure I will treat my lady like a princess.",optimistic,practical,family,compassion,travel,54.0,69.0,country wide,any,theater,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2022/08/5873db74-4b97-4c18-8837-c812a4167c16.jpg,,,,,,,,,,Male
753,Cinderella,synergydating+Cinderella@gmail.com,Cinderella,Looking for my Prince,01-01-1996,Single,athletic,,No,"Melbourne VIC, Australia",29.0,I’m a young woman who knows what she wants from life. I make an effort to do the best in every thing that I do. I love to get dressed up and go to restaurants and i can inject myself easily with any company.,introverted,thoughtful,travel,independence,monogamous,24.0,39.0,country wide,50km,theater,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2022/08/8760ED83-DC58-4936-8013-EF1FFBEF6333.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/21A296ED-DD0C-46F8-9055-81D9C6D6E8AA.jpeg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/8E2DB2EC-D686-4853-A1B4-8A8EA3052478.jpeg,,,,,Female
759,GR8 Arse,synergydating+GR8 Arse@gmail.com,GR8 Arse,Beach Bum,06-01-1994,Single,curvy,,No,"Sydney NSW, Australia",31.0,"Fun, pretty, all women. Curves in all of the right places. I love being outdoors. The beach a favourite. I can easily fit into most environments. I love getting dressed up to go out to dinner or for drinks but I equally love just chilling in my PJs x",traditional,thoughtful,community,stability,discuss,26.0,41.0,country wide,20km,art,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2022/09/F15944DF-1719-4F32-9C74-F2EB233F70E6.jpeg,,,,,,,,,,Female
760,Lucy 25,synergydating+Lucy 25@gmail.com,Lucy 25,I won’t disappoint,01-01-2002,Single,hot,,Social,"Canberra ACT, Australia",23.0,I’m a student from Thailand. Studying commerce at university. I’m a bundle of positive energy.,progressive,thoughtful,travel,ambition,long_term,18.0,33.0,country wide,30km,yoga,"Looking for a successful gent who enjoys great dates, real chemistry and mutually rewarding arrangements.",https://adultarrangements.com/wp-content/uploads/2022/09/AA837C7D-5BAF-47E1-BF3C-12536C8310BE.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/952042B8-70D2-40FD-9119-2C0F23ED8D0E.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/602A2614-EBAE-4CF2-92AA-486966DEA713.jpeg,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/7DF1F0D1-3286-4AF2-99DF-4C8D8C524EC3.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/534474A2-29DB-43FF-9629-33DB7267275C.jpeg,,,,Female
761,Amilia,synergydating+Amilia@gmail.com,Amilia,New adventures await,01-01-1994,Single,athletic,,No,"Melbourne VIC, Australia",31.0,"I consider myself to be a sophisticated lady. I easily mix into different company. I enjoy keeping my mind, body and spirit healthy. I avoid  insincere people. To me a person’s energy is very important. I take and I look for a positive outlook when making new aquaintance.",progressive,thoughtful,health,compassion,long_term,26.0,41.0,country wide,any,wine,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2022/09/FA6334A9-B8C9-4066-95D5-BC7AD13D42BD.jpeg,,,,,,,,,,Female
